"","id","sample.size","ncase","ncontrol","sex","category","subcategory","unit","group_name","build","consortium","year","population","trait","note","pmid","filename","nsnp","delimiter","header","mr","chr_col","pos_col","oa_col","ea_col","snp_col","pval_col","beta_col","se_col","eaf_col"
"2476","finn-b-R18_UNSPE_URINARY_INCONTINENCE",204267,1357,202910,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Unspecified urinary incontinence","R18_UNSPE_URINARY_INCONTINENCE",NA,"finngen_R5_R18_UNSPE_URINARY_INCONTINENCE.gz",16380434,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2477","finn-b-R18_VOICE_DISTU",217741,4006,213735,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Voice disturbances","R18_VOICE_DISTU",NA,"finngen_R5_R18_VOICE_DISTU.gz",16380463,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2478","finn-b-REAC_ARTHRO_NOS",218654,971,217683,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other/unspecified reactive arthropathies","REAC_ARTHRO_NOS",NA,"finngen_R5_REAC_ARTHRO_NOS.gz",16380465,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2479","finn-b-RESPIRATORYINSUFF",137645,878,136767,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Respiratory insufficiency","RESPIRATORYINSUFF",NA,"finngen_R5_RESPIRATORYINSUFF.gz",16379856,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2480","finn-b-RESP_ILL_DIS_CLASS_ELSEWHERE",218792,165,218627,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Respiratory disorders in diseases classified elsewhere","RESP_ILL_DIS_CLASS_ELSEWHERE",NA,"finngen_R5_RESP_ILL_DIS_CLASS_ELSEWHERE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2481","finn-b-RHEUMA_ARHTROPAT_REACTIVE",173943,1109,172834,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Reactive arthropathies, FINNGEN","RHEUMA_ARHTROPAT_REACTIVE",NA,"finngen_R5_RHEUMA_ARHTROPAT_REACTIVE.gz",16380295,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2482","finn-b-RHEUMA_CHRYSTAL",172989,155,172834,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Chrystal arthropathies, rheuma endpoint","RHEUMA_CHRYSTAL",NA,"finngen_R5_RHEUMA_CHRYSTAL.gz",16380281,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2483","finn-b-RHEUMA_ENDPOINTS",218792,45958,172834,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Finngen Rheumatological endpoints","RHEUMA_ENDPOINTS",NA,"finngen_R5_RHEUMA_ENDPOINTS.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2484","finn-b-RHEUMA_NOS",217314,1925,215389,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other/unspecified rheumatoid arthritis","RHEUMA_NOS",NA,"finngen_R5_RHEUMA_NOS.gz",16380463,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2485","finn-b-RHEUMA_OTHER_WIDE",218382,2993,215389,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other (seronegative) rheumatoid arthritis, wide","RHEUMA_OTHER_WIDE",NA,"finngen_R5_RHEUMA_OTHER_WIDE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2486","finn-b-RHEUMA_SERONEG",174771,1937,172834,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Seronegative rheumatoid arthritis","RHEUMA_SERONEG",NA,"finngen_R5_RHEUMA_SERONEG.gz",16380301,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2487","finn-b-RHEUMA_SEROPOS",177430,4596,172834,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Seropositive rheumatoid arthritis","RHEUMA_SEROPOS",NA,"finngen_R5_RHEUMA_SEROPOS.gz",16380319,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2488","finn-b-RHEUMA_SEROPOS_OTH",218735,4539,214196,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other/unspecified seropositiverheumatoid arthritis","RHEUMA_SEROPOS_OTH",NA,"finngen_R5_RHEUMA_SEROPOS_OTH.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2489","finn-b-RHEUMA_SEROPOS_STRICT",215661,1297,214364,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Seropositive rheumatoid arthritis, strict definition","RHEUMA_SEROPOS_STRICT",NA,"finngen_R5_RHEUMA_SEROPOS_STRICT.gz",16380459,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2490","finn-b-RHEUMA_SEROPOS_WIDE",218790,4594,214196,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Seropositive rheumatoid arthritis, wide","RHEUMA_SEROPOS_WIDE",NA,"finngen_R5_RHEUMA_SEROPOS_WIDE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2491","finn-b-RHEU_ARTHRITIS_OTH",177943,5109,172834,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other arthritis (FG)","RHEU_ARTHRITIS_OTH",NA,"finngen_R5_RHEU_ARTHRITIS_OTH.gz",16380302,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2492","finn-b-RHINITIS_VASOMOTOR",217142,947,216195,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Vasomotor rhinitis (mode)","RHINITIS_VASOMOTOR",NA,"finngen_R5_RHINITIS_VASOMOTOR.gz",16380465,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2493","finn-b-RX_ANTIHYP",218792,107287,111505,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Antihypertensive medication - note that there are other indications","RX_ANTIHYP",NA,"finngen_R5_RX_ANTIHYP.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2494","finn-b-RX_CODEINE_TRAMADOL",218792,28511,190281,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Codeine or tramadol medication","RX_CODEINE_TRAMADOL",NA,"finngen_R5_RX_CODEINE_TRAMADOL.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2495","finn-b-RX_CROHN_1STLINE",218792,36764,182028,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","First line medication for Crohns disease","RX_CROHN_1STLINE",NA,"finngen_R5_RX_CROHN_1STLINE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2496","finn-b-RX_CROHN_2NDLINE",218792,9669,209123,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Second line medication for Crohns disease","RX_CROHN_2NDLINE",NA,"finngen_R5_RX_CROHN_2NDLINE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2497","finn-b-RX_GLUCOSAMINE",218792,11199,207593,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Glucosamine medication","RX_GLUCOSAMINE",NA,"finngen_R5_RX_GLUCOSAMINE.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2498","finn-b-RX_INFERTILITY",123579,2706,120873,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Medical treatment for female infertility","RX_INFERTILITY",NA,"finngen_R5_RX_INFERTILITY.gz",16379784,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2499","finn-b-RX_PARACETAMOL_NSAID",218792,172938,45854,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Paracetamol of NSAID medication","RX_PARACETAMOL_NSAID",NA,"finngen_R5_RX_PARACETAMOL_NSAID.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2500","finn-b-RX_RHEUMA_BIOLOGICAL",218792,1802,216990,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Biological medication for rheuma","RX_RHEUMA_BIOLOGICAL",NA,"finngen_R5_RX_RHEUMA_BIOLOGICAL.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2501","finn-b-RX_STATIN",218792,68782,150010,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Statin medication","RX_STATIN",NA,"finngen_R5_RX_STATIN.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2502","finn-b-SCND_OTH_COXARTHROSIS",208502,419,208083,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other secondary coxarthrosis","SCND_OTH_COXARTHROSIS",NA,"finngen_R5_SCND_OTH_COXARTHROSIS.gz",16380430,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2503","finn-b-SCND_OTH_KNEEARTHROSIS",196653,657,195996,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other secondary gonarthrosis","SCND_OTH_KNEEARTHROSIS",NA,"finngen_R5_SCND_OTH_KNEEARTHROSIS.gz",16380404,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2504","finn-b-SEPTICHE_PNEUMONIA",208794,470,208324,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Pneumonia derived septichemia (SEPTICHE_PNEUMONIA)","SEPTICHE_PNEUMONIA",NA,"finngen_R5_SEPTICHE_PNEUMONIA.gz",16380447,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2505","finn-b-SFN",215961,243,215718,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Small fibre neuropathy","SFN",NA,"finngen_R5_SFN.gz",16380463,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2506","finn-b-SLEEP",216700,19155,197545,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Sleep disorders (combined)","SLEEP",NA,"finngen_R5_SLEEP.gz",16380458,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2507","finn-b-SLE_FG",177128,538,176590,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","SLE (Finngen)","SLE_FG",NA,"finngen_R5_SLE_FG.gz",16380284,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2508","finn-b-SLE_NOS",218696,442,218254,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Systemic lupus erythematosus, unspecified","SLE_NOS",NA,"finngen_R5_SLE_NOS.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2509","finn-b-SLE_OTH",218377,123,218254,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Other forms of systemic lupus erythematosus","SLE_OTH",NA,"finngen_R5_SLE_OTH.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2510","finn-b-SLE_STRICT",218792,510,218282,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","SLE, strict definition","SLE_STRICT",NA,"finngen_R5_SLE_STRICT.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2511","finn-b-SMOKING",138088,1321,136767,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Smoking","SMOKING",NA,"finngen_R5_SMOKING.gz",16379853,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2512","finn-b-SMOKING_DEPEND",218433,962,217471,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Smoking dependancy","SMOKING_DEPEND",NA,"finngen_R5_SMOKING_DEPEND.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2513","finn-b-SPONDYLOARTHRITIS",201581,3037,198544,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Spondyloarthritis","SPONDYLOARTHRITIS",NA,"finngen_R5_SPONDYLOARTHRITIS.gz",16380342,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2514","finn-b-SPONDYLOPATHY_FG",175094,2260,172834,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Spondylopathies (FG)","SPONDYLOPATHY_FG",NA,"finngen_R5_SPONDYLOPATHY_FG.gz",16380091,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2515","finn-b-ST19_ADVER_EFFEC_NOT_ELSEW_CLASSIFIED",217368,2899,214469,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Adverse effects, not elsewhere classified","ST19_ADVER_EFFEC_NOT_ELSEW_CLASSIFIED",NA,"finngen_R5_ST19_ADVER_EFFEC_NOT_ELSEW_CLASSIFIED.gz",16380459,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2516","finn-b-ST19_ALIQU_COMPLICATI_PRAECO_TRAUMAT",218792,517,218275,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","!Aliquae complicationes praecoces traumatis","ST19_ALIQU_COMPLICATI_PRAECO_TRAUMAT",NA,"finngen_R5_ST19_ALIQU_COMPLICATI_PRAECO_TRAUMAT.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2517","finn-b-ST19_BURNS_CLASSIFIED_ACCOR_EXTENT_BODY_SURFA_INVOLVED",218130,129,218001,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burns classified according to extent of body surface involved","ST19_BURNS_CLASSIFIED_ACCOR_EXTENT_BODY_SURFA_INVOLVED",NA,"finngen_R5_ST19_BURNS_CLASSIFIED_ACCOR_EXTENT_BODY_SURFA_INVOLVED.gz",16380465,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2518","finn-b-ST19_BURNS_CORROSIO",218792,2111,216681,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burns and corrosions","ST19_BURNS_CORROSIO",NA,"finngen_R5_ST19_BURNS_CORROSIO.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2519","finn-b-ST19_BURNS_CORROSIO_CONFIN_EYE_INTERNAL_ORGANS",217117,436,216681,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burns and corrosions confined to eye and internal organs","ST19_BURNS_CORROSIO_CONFIN_EYE_INTERNAL_ORGANS",NA,"finngen_R5_ST19_BURNS_CORROSIO_CONFIN_EYE_INTERNAL_ORGANS.gz",16380460,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2520","finn-b-ST19_BURNS_CORROSIO_EXTER_BODY_SURFA_SPECIFE_SITE",218204,1523,216681,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burns and corrosions of external body surface, specified by site","ST19_BURNS_CORROSIO_EXTER_BODY_SURFA_SPECIFE_SITE",NA,"finngen_R5_ST19_BURNS_CORROSIO_EXTER_BODY_SURFA_SPECIFE_SITE.gz",16380465,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2521","finn-b-ST19_BURNS_CORROSIO_MULTIPLE_BODY_REGIONS",218131,133,217998,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burns and corrosions of multiple body regions","ST19_BURNS_CORROSIO_MULTIPLE_BODY_REGIONS",NA,"finngen_R5_ST19_BURNS_CORROSIO_MULTIPLE_BODY_REGIONS.gz",16380465,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2522","finn-b-ST19_BURNS_CORROSIO_MULTIPLE_UNSPE_BODY_REGIONS",216993,312,216681,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burns and corrosions of multiple and unspecified body regions","ST19_BURNS_CORROSIO_MULTIPLE_UNSPE_BODY_REGIONS",NA,"finngen_R5_ST19_BURNS_CORROSIO_MULTIPLE_UNSPE_BODY_REGIONS.gz",16380461,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2523","finn-b-ST19_BURN_CORROSION_ANKLE_FOOT",218130,178,217952,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burn and corrosion of ankle and foot","ST19_BURN_CORROSION_ANKLE_FOOT",NA,"finngen_R5_ST19_BURN_CORROSION_ANKLE_FOOT.gz",16380465,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2524","finn-b-ST19_BURN_CORROSION_CONFIN_EYE_ADNEXA",218133,374,217759,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burn and corrosion confined to eye and adnexa","ST19_BURN_CORROSION_CONFIN_EYE_ADNEXA",NA,"finngen_R5_ST19_BURN_CORROSION_CONFIN_EYE_ADNEXA.gz",16380465,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2525","finn-b-ST19_BURN_CORROSION_HEAD_NECK",218130,305,217825,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burn and corrosion of head and neck","ST19_BURN_CORROSION_HEAD_NECK",NA,"finngen_R5_ST19_BURN_CORROSION_HEAD_NECK.gz",16380465,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2526","finn-b-ST19_BURN_CORROSION_HIP_LOWER_LIMB_ANKLE_FOOT",218131,277,217854,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burn and corrosion of hip and lower limb, except ankle and foot","ST19_BURN_CORROSION_HIP_LOWER_LIMB_ANKLE_FOOT",NA,"finngen_R5_ST19_BURN_CORROSION_HIP_LOWER_LIMB_ANKLE_FOOT.gz",16380465,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2527","finn-b-ST19_BURN_CORROSION_SHOUL_UPPER_LIMB_WRIST_HAND",218131,270,217861,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burn and corrosion of shoulder and upper limb, except wrist and hand","ST19_BURN_CORROSION_SHOUL_UPPER_LIMB_WRIST_HAND",NA,"finngen_R5_ST19_BURN_CORROSION_SHOUL_UPPER_LIMB_WRIST_HAND.gz",16380465,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2528","finn-b-ST19_BURN_CORROSION_TRUNK",218130,364,217766,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burn and corrosion of trunk","ST19_BURN_CORROSION_TRUNK",NA,"finngen_R5_ST19_BURN_CORROSION_TRUNK.gz",16380465,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2529","finn-b-ST19_BURN_CORROSION_WRIST_HAND",218130,443,217687,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Burn and corrosion of wrist and hand","ST19_BURN_CORROSION_WRIST_HAND",NA,"finngen_R5_ST19_BURN_CORROSION_WRIST_HAND.gz",16380465,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2530","finn-b-ST19_COMPLICATIO_CARDIAC_VASCULAR_PROSTHET_DEVICES_IMPLANTS_GRAFTS",199534,263,199271,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Complications of cardiac and vascular prosthetic devices, implants and grafts","ST19_COMPLICATIO_CARDIAC_VASCULAR_PROSTHET_DEVICES_IMPLANTS_GRAFTS",NA,"finngen_R5_ST19_COMPLICATIO_CARDIAC_VASCULAR_PROSTHET_DEVICES_IMPLANTS_GRAFTS.gz",16380395,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2531","finn-b-ST19_COMPLICATIO_FOLLOWI_INFUS_TRANSFU_THERAPE_INJEC",199451,180,199271,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Complications following infusion, transfusion and therapeutic injection","ST19_COMPLICATIO_FOLLOWI_INFUS_TRANSFU_THERAPE_INJEC",NA,"finngen_R5_ST19_COMPLICATIO_FOLLOWI_INFUS_TRANSFU_THERAPE_INJEC.gz",16380395,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2532","finn-b-ST19_COMPLICATIO_GENITO_PROSTHET_DEVICES_IMPLANTS_GRAFTS",199568,297,199271,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Complications of genitourinary prosthetic devices, implants and grafts","ST19_COMPLICATIO_GENITO_PROSTHET_DEVICES_IMPLANTS_GRAFTS",NA,"finngen_R5_ST19_COMPLICATIO_GENITO_PROSTHET_DEVICES_IMPLANTS_GRAFTS.gz",16380395,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2533","finn-b-ST19_COMPLICATIO_INTERNAL_ORTHOPA_PROSTHET_DEVICES_IMPLANTS_GRAFTS",202502,3231,199271,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Complications of internal orthopaedic prosthetic devices, implants and grafts","ST19_COMPLICATIO_INTERNAL_ORTHOPA_PROSTHET_DEVICES_IMPLANTS_GRAFTS",NA,"finngen_R5_ST19_COMPLICATIO_INTERNAL_ORTHOPA_PROSTHET_DEVICES_IMPLANTS_GRAFTS.gz",16380419,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2534","finn-b-ST19_COMPLICATIO_OTHER_INTERNAL_PROSTHET_DEVICES_IMPLANTS_GRAFTS",199641,370,199271,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Complications of other internal prosthetic devices, implants and grafts","ST19_COMPLICATIO_OTHER_INTERNAL_PROSTHET_DEVICES_IMPLANTS_GRAFTS",NA,"finngen_R5_ST19_COMPLICATIO_OTHER_INTERNAL_PROSTHET_DEVICES_IMPLANTS_GRAFTS.gz",16380395,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2535","finn-b-ST19_COMPLICATIO_PECUL_REATTACHM_AMPUT",199365,94,199271,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Complications peculiar to reattachment and amputation","ST19_COMPLICATIO_PECUL_REATTACHM_AMPUT",NA,"finngen_R5_ST19_COMPLICATIO_PECUL_REATTACHM_AMPUT.gz",16380395,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2536","finn-b-ST19_COMPLICATIO_PROCED_NOT_ELSEW_CLASSIFIED",214758,15487,199271,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Complications of procedures, not elsewhere classified","ST19_COMPLICATIO_PROCED_NOT_ELSEW_CLASSIFIED",NA,"finngen_R5_ST19_COMPLICATIO_PROCED_NOT_ELSEW_CLASSIFIED.gz",16380463,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2537","finn-b-ST19_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED",218792,19521,199271,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Complications of surgical and medical care, not elsewhere classified","ST19_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED",NA,"finngen_R5_ST19_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED.gz",16380466,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2538","finn-b-ST19_CONCUSSION",147103,10527,136576,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Concussion","ST19_CONCUSSION",NA,"finngen_R5_ST19_CONCUSSION.gz",16380074,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2539","finn-b-ST19_CONTU_ANKLE",207266,462,206804,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Contusion of ankle","ST19_CONTU_ANKLE",NA,"finngen_R5_ST19_CONTU_ANKLE.gz",16380439,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2540","finn-b-ST19_CONTU_OTHER_UNSPE_PARTS_FOOT",207331,527,206804,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Contusion of other and unspecified parts of foot","ST19_CONTU_OTHER_UNSPE_PARTS_FOOT",NA,"finngen_R5_ST19_CONTU_OTHER_UNSPE_PARTS_FOOT.gz",16380440,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2541","finn-b-ST19_CONTU_TOES_WO_DAMAGE_NAIL",207042,238,206804,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Contusion of toe(s) without damage to nail","ST19_CONTU_TOES_WO_DAMAGE_NAIL",NA,"finngen_R5_ST19_CONTU_TOES_WO_DAMAGE_NAIL.gz",16380440,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2542","finn-b-ST19_CONTU_TOES_W_DAMAGE_NAIL",206917,113,206804,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Contusion of toe(s) with damage to nail","ST19_CONTU_TOES_W_DAMAGE_NAIL",NA,"finngen_R5_ST19_CONTU_TOES_W_DAMAGE_NAIL.gz",16380439,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2543","finn-b-ST19_CRUSHI_INJURY_WRIST_HAND",199220,184,199036,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Crushing injury of wrist and hand","ST19_CRUSHI_INJURY_WRIST_HAND",NA,"finngen_R5_ST19_CRUSHI_INJURY_WRIST_HAND.gz",16380376,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2544","finn-b-ST19_DIFFU_BRAIN_INJURY",137232,656,136576,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Diffuse brain injury","ST19_DIFFU_BRAIN_INJURY",NA,"finngen_R5_ST19_DIFFU_BRAIN_INJURY.gz",16379965,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2545","finn-b-ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ANKLE_FOOT_LEVEL",212652,5848,206804,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Dislocation, sprain and strain of joints and ligaments at ankle and foot level","ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ANKLE_FOOT_LEVEL",NA,"finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ANKLE_FOOT_LEVEL.gz",16380455,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
"2546","finn-b-ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ELBOW",206609,841,205768,"Males and females","Binary",NA,"logOR","public","HG19/GRCh37","FinnGen",2021,"European","Dislocation, sprain and strain of joints and ligaments of elbow","ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ELBOW",NA,"finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ELBOW.gz",16380444,"tab",TRUE,1,0,1,2,3,4,5,6,7,8
